interaction_id,user_id,destination_id,event_type,rating,timestamp
INT_000352,USR_00052,DEST_0174,viewed,,2026-04-20T11:09:43Z
INT_000353,USR_00276,DEST_0123,bookmarked,,2025-09-13T11:09:43Z
INT_000354,USR_00222,DEST_0076,viewed,,2026-05-13T11:09:43Z
INT_000355,USR_00610,DEST_0108,viewed,,2025-08-05T11:09:43Z
INT_000356,USR_00990,DEST_0020,bookmarked,,2026-04-12T11:09:43Z
INT_000357,USR_00406,DEST_0011,viewed,,2026-05-03T11:09:43Z
INT_000358,USR_00950,DEST_0130,bookmarked,,2026-01-12T11:09:43Z
INT_000359,USR_00077,DEST_0261,bookmarked,,2025-07-22T11:09:43Z
INT_000360,USR_00799,DEST_0177,viewed,,2026-06-24T11:09:43Z
INT_000361,USR_00901,DEST_0025,booked,,2025-12-13T11:09:43Z
INT_000362,USR_00114,DEST_0225,viewed,,2026-05-24T11:09:43Z
INT_000363,USR_00851,DEST_0230,bookmarked,,2025-11-25T11:09:43Z
INT_000364,USR_00053,DEST_0185,viewed,,2025-08-21T11:09:43Z
INT_000365,USR_00093,DEST_0179,reviewed,4,2026-01-29T11:09:43Z
INT_000366,USR_00226,DEST_0149,viewed,,2025-11-22T11:09:43Z
INT_000367,USR_00018,DEST_0076,viewed,,2026-04-11T11:09:43Z
INT_000368,USR_00706,DEST_0018,reviewed,5,2026-05-25T11:09:43Z
INT_000369,USR_00628,DEST_0067,bookmarked,,2026-03-25T11:09:43Z
INT_000370,USR_00443,DEST_0134,viewed,,2026-04-04T11:09:43Z
INT_000371,USR_00833,DEST_0028,viewed,,2025-10-15T11:09:43Z
INT_000372,USR_00678,DEST_0030,booked,,2025-09-07T11:09:43Z
INT_000373,USR_00465,DEST_0002,viewed,,2025-08-15T11:09:43Z
INT_000374,USR_00171,DEST_0014,bookmarked,,2026-06-25T11:09:43Z
INT_000375,USR_00950,DEST_0220,viewed,,2025-11-30T11:09:43Z
INT_000376,USR_00334,DEST_0259,viewed,,2025-12-15T11:09:43Z
INT_000377,USR_00839,DEST_0023,viewed,,2026-02-21T11:09:43Z
INT_000378,USR_00122,DEST_0240,reviewed,3,2026-03-16T11:09:43Z
INT_000379,USR_00501,DEST_0170,viewed,,2025-11-06T11:09:43Z
INT_000380,USR_00970,DEST_0098,reviewed,4,2026-04-27T11:09:43Z
INT_000381,USR_00901,DEST_0025,reviewed,3,2026-03-12T11:09:43Z
INT_000382,USR_00089,DEST_0152,viewed,,2026-06-24T11:09:43Z
INT_000383,USR_00832,DEST_0120,booked,,2025-07-26T11:09:43Z
INT_000384,USR_00599,DEST_0019,viewed,,2026-06-12T11:09:43Z
INT_000385,USR_00003,DEST_0015,viewed,,2026-04-24T11:09:43Z
INT_000386,USR_00650,DEST_0005,viewed,,2026-04-03T11:09:43Z
INT_000387,USR_00508,DEST_0099,bookmarked,,2026-05-08T11:09:43Z
INT_000388,USR_00352,DEST_0094,viewed,,2025-10-14T11:09:43Z
INT_000389,USR_00307,DEST_0200,viewed,,2025-12-29T11:09:43Z
INT_000390,USR_00077,DEST_0262,bookmarked,,2025-11-12T11:09:43Z
INT_000391,USR_00876,DEST_0170,viewed,,2025-09-16T11:09:43Z
INT_000392,USR_00499,DEST_0239,bookmarked,,2026-05-02T11:09:43Z
INT_000393,USR_00804,DEST_0237,booked,,2025-10-19T11:09:43Z
INT_000394,USR_00540,DEST_0220,bookmarked,,2025-09-27T11:09:43Z
INT_000395,USR_00423,DEST_0137,bookmarked,,2026-05-02T11:09:43Z
INT_000396,USR_00908,DEST_0049,bookmarked,,2025-10-10T11:09:43Z
INT_000397,USR_00477,DEST_0260,viewed,,2026-01-30T11:09:43Z
INT_000398,USR_00621,DEST_0199,viewed,,2025-12-13T11:09:43Z
INT_000399,USR_00396,DEST_0117,booked,,2026-04-22T11:09:43Z
INT_000400,USR_00360,DEST_0019,viewed,,2025-11-10T11:09:43Z
INT_000401,USR_00091,DEST_0173,reviewed,4,2025-12-03T11:09:43Z
INT_000402,USR_00677,DEST_0237,bookmarked,,2025-09-01T11:09:43Z
INT_000403,USR_00592,DEST_0220,viewed,,2026-05-21T11:09:43Z
INT_000404,USR_00433,DEST_0086,viewed,,2026-06-13T11:09:43Z
INT_000405,USR_00745,DEST_0133,viewed,,2026-01-28T11:09:43Z
INT_000406,USR_00086,DEST_0198,viewed,,2025-11-23T11:09:43Z
INT_000407,USR_00479,DEST_0156,viewed,,2026-01-17T11:09:43Z
INT_000408,USR_00509,DEST_0165,viewed,,2025-07-02T11:09:43Z
INT_000409,USR_00977,DEST_0185,viewed,,2026-04-30T11:09:43Z
INT_000410,USR_00694,DEST_0076,bookmarked,,2025-10-03T11:09:43Z
INT_000411,USR_00242,DEST_0099,bookmarked,,2025-07-24T11:09:43Z
INT_000412,USR_00081,DEST_0165,bookmarked,,2026-02-16T11:09:43Z
INT_000413,USR_00912,DEST_0107,bookmarked,,2026-04-10T11:09:43Z
INT_000414,USR_00154,DEST_0177,bookmarked,,2026-03-07T11:09:43Z
INT_000415,USR_00506,DEST_0011,viewed,,2025-08-19T11:09:43Z
INT_000416,USR_00654,DEST_0013,viewed,,2025-11-11T11:09:43Z
INT_000417,USR_00916,DEST_0156,viewed,,2026-03-02T11:09:43Z
INT_000418,USR_00436,DEST_0249,bookmarked,,2026-04-16T11:09:43Z
INT_000419,USR_00078,DEST_0005,viewed,,2025-07-27T11:09:43Z
INT_000420,USR_00471,DEST_0009,viewed,,2025-09-11T11:09:43Z
INT_000421,USR_00486,DEST_0076,viewed,,2025-10-02T11:09:43Z
INT_000422,USR_00919,DEST_0230,bookmarked,,2026-02-26T11:09:43Z
INT_000423,USR_00685,DEST_0142,reviewed,3,2026-05-19T11:09:43Z
INT_000424,USR_00304,DEST_0105,viewed,,2026-03-23T11:09:43Z
INT_000425,USR_00232,DEST_0228,viewed,,2025-10-18T11:09:43Z
INT_000426,USR_00599,DEST_0194,bookmarked,,2025-09-07T11:09:43Z
INT_000427,USR_00156,DEST_0178,viewed,,2026-03-30T11:09:43Z
INT_000428,USR_00544,DEST_0128,booked,,2025-08-08T11:09:43Z
INT_000429,USR_00485,DEST_0010,bookmarked,,2026-01-22T11:09:43Z
INT_000430,USR_00409,DEST_0029,viewed,,2026-02-25T11:09:43Z
INT_000431,USR_00117,DEST_0099,bookmarked,,2025-11-23T11:09:43Z
INT_000432,USR_00834,DEST_0179,viewed,,2025-08-01T11:09:43Z
INT_000433,USR_00928,DEST_0263,viewed,,2026-03-29T11:09:43Z
INT_000434,USR_00806,DEST_0240,booked,,2026-03-11T11:09:43Z
INT_000435,USR_00985,DEST_0269,booked,,2026-05-25T11:09:43Z
INT_000436,USR_00245,DEST_0101,bookmarked,,2025-07-26T11:09:43Z
INT_000437,USR_00246,DEST_0132,viewed,,2026-04-28T11:09:43Z
INT_000438,USR_00895,DEST_0149,viewed,,2026-01-14T11:09:43Z
INT_000439,USR_00031,DEST_0020,reviewed,5,2025-10-27T11:09:43Z
INT_000440,USR_00158,DEST_0015,viewed,,2026-05-24T11:09:43Z
INT_000441,USR_00379,DEST_0123,reviewed,4,2025-11-20T11:09:43Z
INT_000442,USR_00619,DEST_0175,viewed,,2025-08-31T11:09:43Z
INT_000443,USR_00565,DEST_0225,bookmarked,,2026-05-12T11:09:43Z
INT_000444,USR_00641,DEST_0075,bookmarked,,2025-08-14T11:09:43Z
INT_000445,USR_00843,DEST_0012,bookmarked,,2026-03-19T11:09:43Z
INT_000446,USR_00239,DEST_0185,bookmarked,,2025-07-15T11:09:43Z
INT_000447,USR_00442,DEST_0233,viewed,,2026-02-20T11:09:43Z
INT_000448,USR_00991,DEST_0217,viewed,,2025-10-23T11:09:43Z
INT_000449,USR_00153,DEST_0165,viewed,,2025-08-15T11:09:43Z
INT_000450,USR_00602,DEST_0012,bookmarked,,2026-05-02T11:09:43Z
INT_000451,USR_00578,DEST_0023,viewed,,2025-11-14T11:09:43Z
INT_000452,USR_00990,DEST_0011,booked,,2026-05-05T11:09:43Z
INT_000453,USR_00263,DEST_0235,bookmarked,,2026-04-18T11:09:43Z
INT_000454,USR_00489,DEST_0115,viewed,,2025-08-17T11:09:43Z
INT_000455,USR_00597,DEST_0054,viewed,,2026-06-05T11:09:43Z
INT_000456,USR_00064,DEST_0214,viewed,,2026-05-08T11:09:43Z
INT_000457,USR_00385,DEST_0243,bookmarked,,2025-09-04T11:09:43Z
INT_000458,USR_00202,DEST_0011,bookmarked,,2026-01-10T11:09:43Z
INT_000459,USR_00764,DEST_0227,bookmarked,,2025-07-01T11:09:43Z
INT_000460,USR_00948,DEST_0152,viewed,,2026-01-16T11:09:43Z
INT_000461,USR_00702,DEST_0081,viewed,,2026-04-16T11:09:43Z
INT_000462,USR_00234,DEST_0060,bookmarked,,2025-09-22T11:09:43Z
INT_000463,USR_00797,DEST_0028,bookmarked,,2026-06-05T11:09:43Z
INT_000464,USR_00458,DEST_0027,bookmarked,,2025-12-27T11:09:43Z
INT_000465,USR_00817,DEST_0187,booked,,2025-07-23T11:09:43Z
INT_000466,USR_00510,DEST_0130,viewed,,2025-08-12T11:09:43Z
INT_000467,USR_00409,DEST_0017,bookmarked,,2025-07-25T11:09:43Z
INT_000468,USR_00595,DEST_0016,viewed,,2025-10-20T11:09:43Z
INT_000469,USR_00629,DEST_0243,bookmarked,,2026-05-17T11:09:43Z
INT_000470,USR_00425,DEST_0187,bookmarked,,2026-03-29T11:09:43Z
INT_000471,USR_00887,DEST_0088,viewed,,2025-07-22T11:09:43Z
INT_000472,USR_00439,DEST_0123,viewed,,2025-10-01T11:09:43Z
INT_000473,USR_00028,DEST_0261,viewed,,2025-09-11T11:09:43Z
INT_000474,USR_00523,DEST_0124,viewed,,2026-04-30T11:09:43Z
INT_000475,USR_00805,DEST_0097,viewed,,2026-06-22T11:09:43Z
INT_000476,USR_00070,DEST_0187,bookmarked,,2025-07-24T11:09:43Z
INT_000477,USR_00268,DEST_0010,viewed,,2025-08-14T11:09:43Z
INT_000478,USR_00651,DEST_0028,bookmarked,,2025-11-17T11:09:43Z
INT_000479,USR_00854,DEST_0130,booked,,2025-07-12T11:09:43Z
INT_000480,USR_00824,DEST_0190,viewed,,2026-02-12T11:09:43Z
INT_000481,USR_00216,DEST_0260,viewed,,2026-06-02T11:09:43Z
INT_000482,USR_00965,DEST_0150,viewed,,2025-09-09T11:09:43Z
INT_000483,USR_00352,DEST_0170,reviewed,4,2026-04-01T11:09:43Z
INT_000484,USR_00630,DEST_0156,viewed,,2026-02-27T11:09:43Z
INT_000485,USR_00442,DEST_0184,reviewed,4,2025-07-14T11:09:43Z
INT_000486,USR_00536,DEST_0181,viewed,,2025-08-04T11:09:43Z
INT_000487,USR_00369,DEST_0002,bookmarked,,2025-12-05T11:09:43Z
INT_000488,USR_00009,DEST_0147,bookmarked,,2026-02-19T11:09:43Z
INT_000489,USR_00936,DEST_0012,viewed,,2025-11-27T11:09:43Z
INT_000490,USR_00765,DEST_0237,viewed,,2025-09-13T11:09:43Z
INT_000491,USR_00981,DEST_0122,bookmarked,,2026-01-24T11:09:43Z
INT_000492,USR_00112,DEST_0265,bookmarked,,2025-10-05T11:09:43Z
INT_000493,USR_00322,DEST_0109,viewed,,2026-03-20T11:09:43Z
INT_000494,USR_00436,DEST_0153,bookmarked,,2026-02-07T11:09:43Z
INT_000495,USR_00269,DEST_0059,viewed,,2026-04-25T11:09:43Z
INT_000496,USR_00949,DEST_0253,viewed,,2025-09-12T11:09:43Z
INT_000497,USR_00325,DEST_0089,bookmarked,,2026-06-24T11:09:43Z
INT_000498,USR_00756,DEST_0076,booked,,2026-04-05T11:09:43Z
INT_000499,USR_00121,DEST_0017,bookmarked,,2026-02-13T11:09:43Z
INT_000500,USR_00646,DEST_0015,bookmarked,,2025-11-05T11:09:43Z
INT_000501,USR_00768,DEST_0094,reviewed,4,2025-08-25T11:09:43Z
INT_000502,USR_00509,DEST_0105,viewed,,2025-09-10T11:09:43Z
INT_000503,USR_00999,DEST_0261,viewed,,2026-05-17T11:09:43Z
INT_000504,USR_00031,DEST_0076,bookmarked,,2025-10-17T11:09:43Z
INT_000505,USR_00077,DEST_0179,booked,,2026-06-26T11:09:43Z
INT_000506,USR_00398,DEST_0243,bookmarked,,2026-05-16T11:09:43Z
INT_000507,USR_00953,DEST_0019,viewed,,2025-09-16T11:09:43Z
INT_000508,USR_00237,DEST_0009,viewed,,2025-10-10T11:09:43Z
INT_000509,USR_00964,DEST_0005,bookmarked,,2025-10-10T11:09:43Z
INT_000510,USR_00392,DEST_0150,bookmarked,,2025-08-13T11:09:43Z
INT_000511,USR_00044,DEST_0193,booked,,2025-09-30T11:09:43Z
INT_000512,USR_00180,DEST_0025,booked,,2025-12-28T11:09:43Z
INT_000513,USR_00850,DEST_0199,bookmarked,,2026-06-10T11:09:43Z
INT_000514,USR_00634,DEST_0015,viewed,,2025-10-05T11:09:43Z
INT_000515,USR_00443,DEST_0225,bookmarked,,2025-12-24T11:09:43Z
INT_000516,USR_00104,DEST_0165,viewed,,2026-01-09T11:09:43Z
INT_000517,USR_00263,DEST_0095,bookmarked,,2026-03-03T11:09:43Z
INT_000518,USR_00228,DEST_0187,viewed,,2025-12-05T11:09:43Z
INT_000519,USR_00241,DEST_0120,viewed,,2026-06-24T11:09:43Z
INT_000520,USR_00746,DEST_0230,bookmarked,,2026-03-21T11:09:43Z
INT_000521,USR_00298,DEST_0133,booked,,2026-03-24T11:09:43Z
INT_000522,USR_00144,DEST_0225,bookmarked,,2026-03-03T11:09:43Z
INT_000523,USR_00380,DEST_0207,bookmarked,,2025-08-23T11:09:43Z
INT_000524,USR_00477,DEST_0105,bookmarked,,2025-10-11T11:09:43Z
INT_000525,USR_00552,DEST_0017,bookmarked,,2026-02-04T11:09:43Z
INT_000526,USR_00367,DEST_0148,reviewed,3,2025-11-03T11:09:43Z
INT_000527,USR_00140,DEST_0105,reviewed,4,2026-02-08T11:09:43Z
INT_000528,USR_00980,DEST_0088,viewed,,2026-05-12T11:09:43Z
INT_000529,USR_00451,DEST_0242,bookmarked,,2026-03-08T11:09:43Z
INT_000530,USR_00062,DEST_0012,viewed,,2025-07-16T11:09:43Z
INT_000531,USR_00084,DEST_0258,bookmarked,,2026-05-16T11:09:43Z
INT_000532,USR_00820,DEST_0177,viewed,,2026-03-02T11:09:43Z
INT_000533,USR_00900,DEST_0023,viewed,,2025-07-19T11:09:43Z
INT_000534,USR_00879,DEST_0005,viewed,,2026-03-18T11:09:43Z
INT_000535,USR_00288,DEST_0019,viewed,,2026-02-09T11:09:43Z
INT_000536,USR_00667,DEST_0265,viewed,,2026-04-27T11:09:43Z
INT_000537,USR_00272,DEST_0017,reviewed,5,2026-01-08T11:09:43Z
INT_000538,USR_00731,DEST_0257,viewed,,2026-05-27T11:09:43Z
INT_000539,USR_00091,DEST_0060,booked,,2026-05-17T11:09:43Z
INT_000540,USR_00745,DEST_0004,viewed,,2026-05-09T11:09:43Z
INT_000541,USR_00687,DEST_0018,viewed,,2026-02-21T11:09:43Z
INT_000542,USR_00934,DEST_0273,viewed,,2025-12-31T11:09:43Z
INT_000543,USR_00788,DEST_0263,reviewed,4,2025-07-31T11:09:43Z
INT_000544,USR_00643,DEST_0261,viewed,,2025-08-30T11:09:43Z
INT_000545,USR_00823,DEST_0062,viewed,,2025-10-14T11:09:43Z
INT_000546,USR_00809,DEST_0137,bookmarked,,2025-10-23T11:09:43Z
INT_000547,USR_00057,DEST_0091,viewed,,2025-07-12T11:09:43Z
INT_000548,USR_00619,DEST_0260,booked,,2026-05-17T11:09:43Z
INT_000549,USR_00536,DEST_0140,booked,,2026-05-27T11:09:43Z
INT_000550,USR_00919,DEST_0176,viewed,,2026-03-21T11:09:43Z
INT_000551,USR_00495,DEST_0016,viewed,,2025-08-09T11:09:43Z
INT_000552,USR_00329,DEST_0017,viewed,,2026-03-01T11:09:43Z
INT_000553,USR_00423,DEST_0073,viewed,,2026-04-03T11:09:43Z
INT_000554,USR_00573,DEST_0013,booked,,2026-01-27T11:09:43Z
INT_000555,USR_00289,DEST_0258,bookmarked,,2025-09-28T11:09:43Z
INT_000556,USR_00675,DEST_0199,viewed,,2026-04-21T11:09:43Z
INT_000557,USR_00908,DEST_0253,reviewed,4,2026-02-05T11:09:43Z
INT_000558,USR_00672,DEST_0022,viewed,,2025-07-30T11:09:43Z
INT_000559,USR_00363,DEST_0097,reviewed,4,2026-01-29T11:09:43Z
INT_000560,USR_00399,DEST_0177,bookmarked,,2026-05-25T11:09:43Z
INT_000561,USR_00820,DEST_0001,viewed,,2025-07-04T11:09:43Z
INT_000562,USR_00938,DEST_0060,viewed,,2025-09-21T11:09:43Z
INT_000563,USR_00989,DEST_0006,viewed,,2026-02-06T11:09:43Z
INT_000564,USR_00513,DEST_0237,reviewed,3,2025-09-23T11:09:43Z
INT_000565,USR_00067,DEST_0233,bookmarked,,2026-03-18T11:09:43Z
INT_000566,USR_00967,DEST_0185,bookmarked,,2026-01-23T11:09:43Z
INT_000567,USR_00707,DEST_0185,viewed,,2025-09-18T11:09:43Z
INT_000568,USR_00432,DEST_0265,bookmarked,,2026-02-12T11:09:43Z
INT_000569,USR_00749,DEST_0153,viewed,,2026-04-27T11:09:43Z
INT_000570,USR_00967,DEST_0237,bookmarked,,2025-10-21T11:09:43Z
INT_000571,USR_00969,DEST_0076,viewed,,2026-04-22T11:09:43Z
INT_000572,USR_00399,DEST_0265,bookmarked,,2025-12-11T11:09:43Z
INT_000573,USR_00420,DEST_0012,booked,,2025-07-24T11:09:43Z
INT_000574,USR_00021,DEST_0153,bookmarked,,2025-09-29T11:09:43Z
INT_000575,USR_00232,DEST_0176,viewed,,2026-05-31T11:09:43Z
INT_000576,USR_00482,DEST_0109,viewed,,2026-01-25T11:09:43Z
INT_000577,USR_00695,DEST_0024,viewed,,2026-06-28T11:09:43Z
INT_000578,USR_00589,DEST_0179,viewed,,2025-11-18T11:09:43Z
INT_000579,USR_00299,DEST_0185,bookmarked,,2025-12-15T11:09:43Z
INT_000580,USR_00924,DEST_0211,bookmarked,,2026-04-23T11:09:43Z
INT_000581,USR_00491,DEST_0099,bookmarked,,2025-08-14T11:09:43Z
INT_000582,USR_00509,DEST_0153,bookmarked,,2026-05-19T11:09:43Z
INT_000583,USR_00777,DEST_0156,bookmarked,,2026-01-13T11:09:43Z
INT_000584,USR_00694,DEST_0164,bookmarked,,2026-06-13T11:09:43Z
INT_000585,USR_00772,DEST_0179,bookmarked,,2026-01-29T11:09:43Z
INT_000586,USR_00606,DEST_0001,bookmarked,,2026-06-03T11:09:43Z
INT_000587,USR_00565,DEST_0027,bookmarked,,2026-01-16T11:09:43Z
INT_000588,USR_00843,DEST_0202,viewed,,2026-04-06T11:09:43Z
INT_000589,USR_00247,DEST_0159,booked,,2026-05-31T11:09:43Z
INT_000590,USR_00343,DEST_0253,bookmarked,,2026-01-01T11:09:43Z
INT_000591,USR_00733,DEST_0142,viewed,,2025-10-28T11:09:43Z
INT_000592,USR_00562,DEST_0237,bookmarked,,2025-07-06T11:09:43Z
INT_000593,USR_00046,DEST_0010,viewed,,2025-08-06T11:09:43Z
INT_000594,USR_00939,DEST_0089,viewed,,2026-04-20T11:09:43Z
INT_000595,USR_00701,DEST_0241,bookmarked,,2026-04-03T11:09:43Z
INT_000596,USR_00166,DEST_0027,bookmarked,,2025-09-18T11:09:43Z
INT_000597,USR_00450,DEST_0015,viewed,,2025-08-05T11:09:43Z
INT_000598,USR_00200,DEST_0109,bookmarked,,2026-01-19T11:09:43Z
INT_000599,USR_00292,DEST_0152,bookmarked,,2025-08-02T11:09:43Z
INT_000600,USR_00542,DEST_0180,bookmarked,,2026-05-01T11:09:43Z
INT_000601,USR_00275,DEST_0022,viewed,,2025-08-07T11:09:43Z
INT_000602,USR_00420,DEST_0220,bookmarked,,2025-08-07T11:09:43Z
INT_000603,USR_00063,DEST_0220,viewed,,2025-12-28T11:09:43Z
INT_000604,USR_00019,DEST_0177,viewed,,2025-11-09T11:09:43Z
INT_000605,USR_00969,DEST_0014,bookmarked,,2025-06-30T11:09:43Z
INT_000606,USR_00824,DEST_0272,bookmarked,,2025-08-06T11:09:43Z
INT_000607,USR_00080,DEST_0010,viewed,,2026-03-19T11:09:43Z
INT_000608,USR_00938,DEST_0150,viewed,,2026-05-29T11:09:43Z
INT_000609,USR_00714,DEST_0081,viewed,,2026-06-10T11:09:43Z
INT_000610,USR_00918,DEST_0014,bookmarked,,2026-03-28T11:09:43Z
INT_000611,USR_00782,DEST_0028,viewed,,2025-12-10T11:09:43Z
INT_000612,USR_00875,DEST_0269,bookmarked,,2025-12-14T11:09:43Z
INT_000613,USR_00553,DEST_0107,viewed,,2026-05-16T11:09:43Z
INT_000614,USR_00553,DEST_0105,viewed,,2026-03-15T11:09:43Z
INT_000615,USR_00319,DEST_0147,bookmarked,,2026-04-15T11:09:43Z
INT_000616,USR_00813,DEST_0084,bookmarked,,2026-01-10T11:09:43Z
INT_000617,USR_00789,DEST_0010,bookmarked,,2025-11-06T11:09:43Z
INT_000618,USR_00198,DEST_0015,viewed,,2025-08-31T11:09:43Z
INT_000619,USR_00661,DEST_0266,bookmarked,,2025-07-21T11:09:43Z
INT_000620,USR_00582,DEST_0006,viewed,,2025-11-20T11:09:43Z
INT_000621,USR_00493,DEST_0174,viewed,,2025-06-29T11:09:43Z
INT_000622,USR_00940,DEST_0260,viewed,,2026-01-06T11:09:43Z
INT_000623,USR_00337,DEST_0067,viewed,,2025-10-20T11:09:43Z
INT_000624,USR_00161,DEST_0199,viewed,,2026-01-28T11:09:43Z
INT_000625,USR_00557,DEST_0219,bookmarked,,2026-04-06T11:09:43Z
INT_000626,USR_00235,DEST_0161,viewed,,2026-06-07T11:09:43Z
INT_000627,USR_00827,DEST_0017,bookmarked,,2025-10-31T11:09:43Z
INT_000628,USR_00915,DEST_0190,viewed,,2025-08-04T11:09:43Z
INT_000629,USR_00551,DEST_0020,viewed,,2026-02-28T11:09:43Z
INT_000630,USR_00718,DEST_0195,viewed,,2026-03-28T11:09:43Z
INT_000631,USR_00226,DEST_0185,viewed,,2026-04-10T11:09:43Z
INT_000632,USR_00481,DEST_0176,bookmarked,,2026-06-06T11:09:43Z
INT_000633,USR_00741,DEST_0244,bookmarked,,2026-01-05T11:09:43Z
INT_000634,USR_00128,DEST_0221,reviewed,5,2026-03-22T11:09:43Z
INT_000635,USR_00949,DEST_0254,viewed,,2026-04-24T11:09:43Z
INT_000636,USR_00300,DEST_0067,bookmarked,,2025-09-07T11:09:43Z
INT_000637,USR_00524,DEST_0020,booked,,2025-09-27T11:09:43Z
INT_000638,USR_00997,DEST_0071,bookmarked,,2026-06-08T11:09:43Z
INT_000639,USR_00572,DEST_0237,bookmarked,,2025-07-29T11:09:43Z
INT_000640,USR_00457,DEST_0013,viewed,,2026-02-18T11:09:43Z
INT_000641,USR_00019,DEST_0076,bookmarked,,2026-03-29T11:09:43Z
INT_000642,USR_00716,DEST_0130,bookmarked,,2026-05-10T11:09:43Z
INT_000643,USR_00675,DEST_0185,viewed,,2025-12-16T11:09:43Z
INT_000644,USR_00593,DEST_0241,viewed,,2025-12-09T11:09:43Z
INT_000645,USR_00534,DEST_0215,booked,,2026-02-28T11:09:43Z
INT_000646,USR_00816,DEST_0165,bookmarked,,2025-11-24T11:09:43Z
INT_000647,USR_00159,DEST_0109,viewed,,2026-06-28T11:09:43Z
INT_000648,USR_00684,DEST_0261,bookmarked,,2025-07-05T11:09:43Z
INT_000649,USR_00940,DEST_0261,bookmarked,,2025-12-14T11:09:43Z
INT_000650,USR_00135,DEST_0073,bookmarked,,2026-03-28T11:09:43Z
INT_000651,USR_00740,DEST_0060,reviewed,3,2025-08-02T11:09:43Z
INT_000652,USR_00083,DEST_0244,bookmarked,,2025-10-29T11:09:43Z
INT_000653,USR_00159,DEST_0261,viewed,,2025-08-02T11:09:43Z
INT_000654,USR_00577,DEST_0071,bookmarked,,2026-01-20T11:09:43Z
INT_000655,USR_00719,DEST_0220,viewed,,2026-01-15T11:09:43Z
INT_000656,USR_00705,DEST_0203,viewed,,2025-07-23T11:09:43Z
INT_000657,USR_00499,DEST_0091,viewed,,2025-11-06T11:09:43Z
INT_000658,USR_00198,DEST_0020,viewed,,2025-12-02T11:09:43Z
INT_000659,USR_00375,DEST_0012,bookmarked,,2025-07-26T11:09:43Z
INT_000660,USR_00632,DEST_0225,viewed,,2026-02-24T11:09:43Z
INT_000661,USR_00443,DEST_0220,reviewed,4,2026-03-10T11:09:43Z
INT_000662,USR_00763,DEST_0237,viewed,,2025-08-27T11:09:43Z
INT_000663,USR_00977,DEST_0218,viewed,,2025-11-13T11:09:43Z
INT_000664,USR_00622,DEST_0038,viewed,,2026-05-29T11:09:43Z
INT_000665,USR_00474,DEST_0168,reviewed,4,2026-01-26T11:09:43Z
INT_000666,USR_00064,DEST_0080,bookmarked,,2026-02-01T11:09:43Z
INT_000667,USR_00069,DEST_0171,viewed,,2026-06-20T11:09:43Z
INT_000668,USR_00704,DEST_0177,reviewed,4,2025-07-09T11:09:43Z
INT_000669,USR_00071,DEST_0119,bookmarked,,2026-05-09T11:09:43Z
INT_000670,USR_00644,DEST_0220,booked,,2025-07-03T11:09:43Z
INT_000671,USR_00284,DEST_0258,viewed,,2025-09-19T11:09:43Z
INT_000672,USR_00737,DEST_0015,bookmarked,,2025-09-22T11:09:43Z
INT_000673,USR_00365,DEST_0199,viewed,,2025-07-21T11:09:43Z
INT_000674,USR_00291,DEST_0013,viewed,,2025-08-08T11:09:43Z
INT_000675,USR_00764,DEST_0190,bookmarked,,2025-07-09T11:09:43Z
INT_000676,USR_00605,DEST_0259,reviewed,5,2025-08-22T11:09:43Z
INT_000677,USR_00893,DEST_0261,viewed,,2026-05-22T11:09:43Z
INT_000678,USR_00627,DEST_0025,bookmarked,,2025-07-06T11:09:43Z
INT_000679,USR_00928,DEST_0188,booked,,2026-05-05T11:09:43Z
INT_000680,USR_00780,DEST_0187,viewed,,2026-01-28T11:09:43Z
INT_000681,USR_00358,DEST_0208,bookmarked,,2026-06-20T11:09:43Z
INT_000682,USR_00893,DEST_0199,bookmarked,,2025-10-05T11:09:43Z
INT_000683,USR_00645,DEST_0097,viewed,,2026-05-26T11:09:43Z
INT_000684,USR_00227,DEST_0265,bookmarked,,2025-11-15T11:09:43Z
INT_000685,USR_00969,DEST_0255,viewed,,2026-03-15T11:09:43Z
INT_000686,USR_00088,DEST_0109,bookmarked,,2025-12-12T11:09:43Z
INT_000687,USR_00284,DEST_0043,viewed,,2025-08-12T11:09:43Z
INT_000688,USR_00619,DEST_0177,viewed,,2026-03-29T11:09:43Z
INT_000689,USR_00749,DEST_0022,bookmarked,,2025-07-17T11:09:43Z
INT_000690,USR_00580,DEST_0234,viewed,,2025-07-18T11:09:43Z
INT_000691,USR_00394,DEST_0003,bookmarked,,2026-03-05T11:09:43Z
INT_000692,USR_00484,DEST_0012,bookmarked,,2025-08-16T11:09:43Z
INT_000693,USR_00363,DEST_0176,bookmarked,,2026-06-22T11:09:43Z
INT_000694,USR_00968,DEST_0181,booked,,2026-05-11T11:09:43Z
INT_000695,USR_00962,DEST_0219,bookmarked,,2025-12-08T11:09:43Z
INT_000696,USR_00877,DEST_0010,viewed,,2025-11-23T11:09:43Z
INT_000697,USR_00224,DEST_0204,bookmarked,,2025-08-16T11:09:43Z
INT_000698,USR_00088,DEST_0022,booked,,2025-07-14T11:09:43Z
INT_000699,USR_00666,DEST_0043,viewed,,2025-11-30T11:09:43Z
INT_000700,USR_00502,DEST_0026,bookmarked,,2025-12-29T11:09:43Z
INT_000701,USR_00893,DEST_0230,bookmarked,,2026-05-28T11:09:43Z
